epoch,train_loss,test_loss
1,0.05302676931023598,24.11482810974121
2,0.09619943797588348,23.07500648498535
3,0.0520336851477623,21.621469497680664
4,0.052375610917806625,20.757497787475586
5,0.02785833179950714,21.3453311920166
6,0.06407707184553146,18.80246353149414
7,0.03929401561617851,18.988903045654297
8,0.03675467520952225,18.33002471923828
9,0.06137499213218689,17.851335525512695
10,0.0487990565598011,18.159414291381836
11,0.09060415625572205,18.113340377807617
12,0.1725338101387024,20.070194244384766
13,0.056376755237579346,19.29057502746582
14,0.027612442150712013,19.403261184692383
15,0.05166640877723694,18.323646545410156
16,0.04389634355902672,19.788393020629883
17,0.027575945481657982,19.35462188720703
18,0.04150998964905739,18.31523895263672
19,0.024623557925224304,19.44585418701172
20,0.04143143817782402,18.81182098388672
21,0.039687834680080414,18.988590240478516
22,0.042024288326501846,21.249778747558594
23,0.09569615125656128,19.02588653564453
24,0.045641567558050156,19.30035972595215
25,0.046409014612436295,19.042531967163086
26,0.05585234984755516,18.19233512878418
27,0.09807097166776657,17.098176956176758
28,0.1007806733250618,17.032054901123047
29,0.05066685751080513,18.036182403564453
30,0.06138089671730995,17.606782913208008
31,0.20794077217578888,18.087495803833008
32,0.0398191399872303,22.40302085876465
33,0.23676761984825134,20.989187240600586
34,0.03157830610871315,20.05034828186035
35,0.10518955439329147,19.194162368774414
36,0.029728703200817108,19.53348731994629
37,0.05555545166134834,18.70652198791504
38,0.061808254569768906,19.106273651123047
39,0.06710660457611084,19.250112533569336
40,0.06429871171712875,19.170452117919922
41,0.050125475972890854,18.78449058532715
42,0.06586325913667679,17.940927505493164
43,0.03219636529684067,20.764911651611328
44,0.04425341263413429,19.41982650756836
45,0.028849871829152107,19.557249069213867
46,0.019178397953510284,19.768268585205078
47,0.0378272645175457,19.03232192993164
48,0.03819357603788376,19.072750091552734
49,0.0332023911178112,19.159677505493164
50,0.030343331396579742,19.253366470336914
51,0.025773007422685623,20.318082809448242
52,0.02067832462489605,21.56753921508789
53,0.032098740339279175,20.566064834594727
54,0.03193862363696098,20.357891082763672
55,0.09201069176197052,20.08368682861328
56,0.013723824173212051,20.96095848083496
57,0.012505492195487022,20.53542137145996
58,0.021879808977246284,19.777873992919922
59,0.02895612083375454,19.328113555908203
60,0.029674053192138672,19.272056579589844
61,0.02146354876458645,20.70355987548828
62,0.05693737044930458,19.0744686126709
63,0.08046957105398178,21.063129425048828
64,0.0873599499464035,18.811864852905273
65,0.08777867257595062,18.992595672607422
66,0.039437729865312576,20.06609344482422
67,0.020154541358351707,20.584348678588867
68,0.03738851100206375,19.7990779876709
69,0.0333264097571373,20.02690887451172
70,0.03509659692645073,20.060232162475586
71,0.03856571763753891,20.90579605102539
72,0.09127150475978851,19.580806732177734
73,0.09159357100725174,19.845918655395508
74,0.07069706916809082,19.14363670349121
75,0.02601119689643383,20.30343246459961
76,0.013762826099991798,20.98672866821289
77,0.030289841815829277,20.27178382873535
78,0.015016349032521248,20.861366271972656
79,0.027277188375592232,20.23719596862793
80,0.03603869676589966,19.93691635131836
81,0.07062958925962448,19.05984878540039
82,0.06357015669345856,18.65202522277832
83,0.07790946960449219,19.803712844848633
84,0.03641625493764877,22.05628204345703
85,0.04144728183746338,19.913597106933594
86,0.015762029215693474,20.839290618896484
87,0.027840590104460716,20.48049545288086
88,0.024876290932297707,20.1965274810791
89,0.016933662816882133,20.462112426757812
90,0.01578439027070999,20.505895614624023
91,0.018392495810985565,20.964448928833008
92,0.03523792326450348,20.331018447875977
93,0.013159917667508125,20.541759490966797
94,0.035228606313467026,21.474546432495117
95,0.011786716990172863,21.26620864868164
96,0.022788332775235176,20.997529983520508
97,0.017194779589772224,21.83828353881836
98,0.028788788244128227,21.56466293334961
99,0.015489771030843258,21.78495979309082
100,0.016936754807829857,21.682443618774414
